500_141, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,2049,2050,2058,2066,2072,2096,1,2049,2054,2060,2071,2093,1,,,,,,,,,,,,
4,1025,1086,1103,1112,1122,1167,1,1055,1081,1091,1101,1132,1,,,,,,,,,,,,
8,806,808,815,818,822,857,1,808,810,812,813,818,1,,,,,,,,,,,,
16,806,806,806,806,811,843,1,806,806,806,806,806,1,,,,,,,,,,,,
# Standard Task Graph Set Project
# Random Task Graph 500//tmp/500/rand0141.stg
# Precedence constraints generator : layrprob
#   Random Seed       : 2659
#   Tasks             : 500 (+dummy tasks : 2)
#   Layers            : 50
#   Max. Layer Width  : 18
#   Min. Layer Width  : 4
#   Ave. Layer Width  : 10.000000
#   Edges             : 24302 / 122229 (+dummy edges : 17)
#   Max. Predecessors : 114
#   Min. Predecessors : 0
#   Ave. Predecessors : 48.604000
#   Probability       : 0.197682 (Real : 0.198824)
# Task processing time generator : expo2pks
#   Random Seed       : 2658
#   Max. Proc. Time   : 62
#   Min. Proc. Time   : 1
#   Ave. Proc. Time(1): 5.000000
#   Ave. Proc. Time(2): 10.000000 (Real : 8.194000)
#   Probability of Av1: 0.500000
# CP Length           : 806
# Parallelism         : 5.083127
